Respondent,Genre1,Genre2,Genre3,Genre4,XVar1,XVar2,XVar3,XVar4,XVar5,XVar6,XVar7,XVar8,XVar9,XVar10,XVar11,XVar12,XVar13,XVar14,XVar15,XVar16,XVar17,XVar18,XVar19,XVar20,XVar21,XVar22,XVar23
721.4,0,0.3867724,0,0,0.2894737,0.3157895,0.8,0,1,0,0,0.1115573,0.3789489,1,0.3789489,0,0,0,0,0,0,1,1,0,0,0,0
21271.2,0,0,0,0,0.3157895,0.5789474,0.3333333,0,1,0,0,0.2943998,0.1435956,0,0.3789489,1,0,0,0,1,0,0,0,1,0,1,0
75208.2,0,0,0,0,0.2631579,0.4736842,0,0,0,0,1,0.1115573,0.3789489,0,0.3789489,1,0,0,0,0,0,1,1,0,0,0,0
14907.2,0,0,0,0,0.3157895,0.4210526,0.5333333,0,1,0,0,0.1115573,0.6685813,0.3789489,0.1435956,0,0,0,0,1,0,0,0,1,0,1,0
4477.2,0,0,0,0,0.3157895,0.1052632,0,0,0,0,0,0,1,0.3789489,0,1,0,0,0,0,0,1,0,0,1,1,0
98058.1,0,0,0,0,0.2631579,0.6315789,0.6666667,0,0,0,0,0.2943998,0.1435956,0.3789489,0.3789489,1,0,0,0,1,0,0,1,0,0,1,0
20155.2,0,0,0,0,0.2894737,0.6315789,0.5333333,0.5,0,0,0,0.2943998,0.1435956,0.3789489,0.6685813,0,0,0,1,0,0,0,1,0,0,1,0
4652.2,0,0,0,0,0.1842105,0.2631579,0.3333333,0,1,0,0,0.1115573,0.3789489,0.3789489,0.3789489,1,0,0,0,0,1,0,0,1,0,0,0
61610.2,0,0,0,0,0.5789474,0.3157895,0.3333333,0,1,1,0,0.1115573,0.1435956,0.3789489,0.1435956,1,0,1,0,0,0,0,0,1,0,0,0
29655.2,0.1933862,0.1933862,0,0,0.2368421,0.1052632,0,0,0,0,0,0,0.3789489,0,0.1435956,0,0,0,0,0,0,1,1,0,0,0,0
52036.2,0,0,0,0,0.3947368,0.3157895,0,0,0,0,0,0,1,0.1435956,0,0,0,0,0,0,0,1,0,0,1,0,1
180.2,0,0.669503,0.1933862,1,0.5,0.6842105,0.5333333,0.8,1,0,0,0.6309683,0.1435956,0.3789489,0.3789489,0,0,0,0,1,0,0,0,1,0,0,1
12067.2,0,0,0,0,0.1315789,0.4736842,0.3333333,0,0,0,0,0.1115573,0.3789489,0.1435956,0.1435956,0,0,0,0,0,1,0,0,1,0,0,1
9956.2,0,0.3867724,0,0,0.368421,0.8421052,0.7333333,0.8,1,0.5,0,0.519411,0.6685813,0.1435956,0.1435956,0,0,0,0,1,0,0,1,0,0,0,0
16427.2,0,0,0,0,0.2894737,0.4210526,0.6666667,0.3,0,0,1,0.519411,0.1435956,0.1435956,0.3789489,0,0,0,0,1,0,0,1,0,0,0,1
99146.2,0,1,0,0,0.3421053,0.5263158,0.7333333,0.3,1,0,0,0.519411,0.1435956,0.3789489,0.1435956,0,0,0,0,0,1,0,1,0,0,0,0
29108.2,0,0,0,0,0.3421053,0.1052632,0.3333333,0,1,0,0,0.1115573,0.1435956,0.1435956,0.3789489,0,0,0,0,1,0,0,0,1,0,1,0
67567.2,0,1,0,0,0.3947368,0.6842105,0.3333333,1,0,0,0,0.7425257,0.1435956,0.1435956,0.1435956,1,0,0,0,0,1,0,0,1,0,1,0
404.4,0,0,0,0,0.2894737,0,0.3333333,0,1,0,0,0.2943998,0.3789489,1,0,0,0,0,0,0,1,0,0,0,1,1,1
2230.5,0,0,0.1933862,0,0.3421053,0.5789474,0.6666667,0,1,0.5,0,0.2943998,0.3789489,0.3789489,0.3789489,1,0,0,1,0,0,0,0,0,1,1,0
102368.2,0,0.1933862,0,0,0.4473684,0.4736842,0.3333333,0,0,0.5,0,0.1115573,0.6685813,0,0.6685813,0,0,0,0,0,1,0,1,0,0,0,0
80350.2,0,0,0,0,0.3947368,0.5789474,0.5333333,0.7,0,1,0,0.4059572,0.1435956,0.3789489,0.6685813,0,0,0,1,1,0,0,1,0,0,1,1
2555.6,0,0,0.669503,0,0.6052631,0.4736842,0,0,0,0,1,0,0.3789489,0.3789489,0,1,0,0,1,1,0,0,0,0,1,1,0
77048.2,0,0.669503,0,0,0.4473684,0.6315789,0.3333333,0,1,0.5,0,0.2231147,0.3789489,0.6685813,0.1435956,1,0,0,0,1,0,0,1,0,0,1,0
40270.2,0.1933862,0,0,0,0.3157895,0.368421,0.5333333,0,0,0,0,0.1115573,0.1435956,0.6685813,0.1435956,1,0,0,1,1,0,0,0,1,0,0,1
2358.4,0,0,0,0,0.2105263,0,0,0.2,0,0,0,0.5175145,0.3789489,0.1435956,0.3789489,1,0,0,0,1,0,0,0,1,0,1,0
10898.2,0,0,0,0,0.3157895,0.2105263,0,0,1,0,0,0,1,0.1435956,0.6685813,0,0,0,0,0,1,0,0,0,1,0,0
93812.2,0,0,0,0,0.2631579,0.4210526,0,0,1,0,0,0.2231147,0.1435956,0,0.6685813,1,0,0,0,0,0,1,1,0,0,0,0
7933.2,0,0,0,0,0.1578947,0.1052632,0.3333333,0,0,0,0,0,1,0.1435956,0.3789489,0,0,0,0,0,1,0,0,0,1,0,0
7236.2,0.1933862,0.1933862,0.669503,0,0.5,0.4210526,0.7333333,0.5,1,0,0,0.1115573,0.1435956,0,0.1435956,0,0,0,0,1,0,0,0,1,0,1,1
11359.2,0,0,0,0,0.2368421,0.5263158,0,0,1,0,0,0,1,0.3789489,0,1,0,0,0,0,1,0,0,0,1,1,0
6659.1,0,0,0,0,0.7631579,0.4736842,0.6666667,0.3,1,0.5,1,0.7768853,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2549.4,0,0,0,0,0.1842105,0.2105263,0.7333333,0.5,0,0,0,0.2943998,0.6685813,1,0,0,0,0,0,1,0,0,0,0,1,1,0
81099.2,0.1933862,0.1933862,0.669503,0,0.3947368,0.1578947,0.6666667,1,1,0.5,0,0.7425257,0.3789489,0.6685813,0.3789489,1,0,0,1,0,0,0,0,0,1,0,0
98399.2,0.1933862,0.1933862,0,0,0.2105263,0.5263158,0.6666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
7533.2,0,0,0,0,0.1315789,0.7368421,0.7333333,0.5,1,0,1,0.4059572,0.3789489,0.1435956,0.3789489,0,0,0,0,0,1,0,0,1,0,1,0
41639.2,0,0,0,0,0.2894737,0.2631579,0.3333333,0,0,0,0,0.1115573,1,0.6685813,0.1435956,1,0,0,0,0,1,0,0,1,0,1,0
39537.2,0,0.1933862,0,0,0.6578947,0.8947368,0.3333333,0.2,1,0,1,0.334672,0,0.1435956,0.1435956,1,0,0,0,0,1,0,1,0,0,0,0
70303.2,0,0,0,0,0.2894737,0.5789474,0.3333333,0,0,0,0,0.1115573,1,0.3789489,0.6685813,1,0,0,1,1,0,0,1,0,0,1,1
1421.2,0,0,0,0,0.2631579,0.368421,0.3333333,0,0,0,1,0.1115573,0.3789489,0,0.6685813,1,0,0,0,1,0,0,0,0,0,0,0
94340.2,0,0,0,0,0.3421053,0.4736842,0.5333333,0,0,0,0,0,0.6685813,0,0.1435956,1,0,0,0,0,1,0,1,0,0,0,0
46599.2,0.1933862,0.3867724,0,0,0.5,0.8421052,0.7333333,0.3,0,0,1,0.519411,1,0.3789489,0.1435956,1,0,0,0,1,0,0,1,0,0,0,0
13156.2,0,0,0,0,0.3421053,0.2631579,0.6666667,0,1,0,1,0.4059572,1,1,0.6685813,0,0,0,1,1,0,0,0,1,0,1,1
54910.2,0,0,0,0,0.3157895,0.7894737,0.6666667,0,0,0,0,0,0.3789489,0.3789489,0.6685813,1,0,0,0,1,0,0,1,0,0,1,1
7121.2,0,0,0,0,0.1842105,0.2631579,0,0,0,0,0,0.1115573,0.3789489,0,0.6685813,1,0,0,1,0,0,0,0,0,1,1,1
5598.2,0,0,0,0,0.2105263,0.0526316,0.3333333,0,1,0,0,0.2943998,0.3789489,0.3789489,0.3789489,1,0,0,1,1,0,0,0,0,1,1,0
61225.2,0,0,0,0,0.2631579,0.3157895,0.3333333,0,0,0.5,0,0.1115573,0.6685813,0.1435956,0.3789489,0,0,0,0,0,0,1,1,0,0,0,0
72484.2,0.1933862,0,0,0,0.1578947,0.4210526,0.2,0.3,1,0,1,0.519411,0.6685813,0,0,1,0,0,1,0,0,0,1,0,0,0,0
18389.2,0,0.1933862,0,0,0.2368421,0.7368421,0.3333333,0,0,0,1,0.2231147,0.1435956,0.3789489,0,1,0,0,1,1,0,0,1,0,0,1,0
9542.2,0,0.1933862,0,0,0.5526316,0.2631579,0.3333333,0.2,1,0.5,0,0.4059572,0.6685813,0.6685813,0.3789489,0,0,0,1,1,0,0,0,1,0,1,0
29369.2,0.1933862,0.669503,0,0,0.4210526,0.368421,1,0.5,1,0,0,0.1115573,0.3789489,0.1435956,0.6685813,0,0,0,0,1,0,0,1,0,0,0,0
1050.4,0,0,0,0,0.3421053,0.7368421,0,0.5,1,0,0,0.7425257,0.1435956,0,0,1,0,0,1,0,0,0,1,0,0,0,1
26454.2,0,0,0,0,0.2631579,0,0.5333333,0,1,0,0,0,0.3789489,0.1435956,0.3789489,1,0,0,0,1,0,0,1,0,0,0,0
18248.2,0,0,0,0,0.2631579,0.4736842,0.3333333,0,1,0,1,0.1115573,0.3789489,0.3789489,0.1435956,0,0,0,1,0,0,0,0,1,0,1,0
8197.2,0,0,0,0,0.4210526,0.2105263,0.3333333,0,0,0,0,0,1,0.3789489,0,0,0,1,0,0,0,0,0,1,0,1,0
11402.2,0,0.1933862,0,0,0.4210526,0.0526316,0.3333333,0,0,0,0,0.1115573,0.6685813,0.3789489,0.1435956,0,0,0,0,0,1,0,0,1,0,0,1
10261.2,0,0,0.669503,0,0.0263158,0.2105263,0.7333333,0,1,0,1,0,0.3789489,0,0.3789489,0,0,0,0,0,0,1,0,1,0,0,0
18110.2,0,0,0,0,0.6578947,0.1578947,0.4666667,0.5,1,0,0,0.2943998,0.3789489,0.1435956,0.1435956,0,0,0,1,0,0,0,0,0,1,1,0
99677.2,0.1933862,0.669503,0.3867724,0,0.2894737,1,0.5333333,0,0,0,0,0.1115573,0.6685813,0.6685813,0.1435956,1,0,0,0,1,0,0,1,0,0,0,1
5372.4,0,0,0,0,0.3157895,0.4210526,0.3333333,0.2,0,0.5,0,0.2231147,0.1435956,0.6685813,0.6685813,1,0,0,1,1,0,0,0,1,0,0,1
973.5,0.1933862,0.1933862,0,0,0.2631579,0.8421052,0.6666667,1,1,0,0,0.7425257,0.1435956,0.1435956,0.3789489,0,0,0,1,1,0,0,1,0,0,0,0
27368.1,0,0.1933862,0,0,0.1842105,0.2631579,0.6666667,0,0,0,0,0.2943998,0.6685813,0,0.1435956,0,0,0,0,0,0,1,0,0,0,0,0
4586.6,0,0.1933862,0,0,0.2368421,0.8421052,0.3333333,0.3,1,0,1,0.6309683,0.6685813,0.1435956,0.6685813,1,0,0,1,1,0,0,1,0,0,1,1
2904.1,0.1933862,0,0,0,0.5263158,0.3157895,0.8666667,0.7,1,0,0,0.4059572,0.6685813,0.3789489,0.3789489,1,0,1,0,0,0,0,0,1,0,1,1
97690.2,0,0,0,0,0.0263158,0.3157895,0.3333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
51468.2,0,0,0.1933862,0,0.3157895,0.7368421,0.7333333,0,0,0.5,0,0.2943998,0.3789489,0.3789489,0.3789489,0,0,0,1,1,0,0,1,0,0,0,1
2328.6,0,0.1933862,0,0,0.4736842,0.5789474,0.5333333,0.5,0,0,0,0.2231147,0.1435956,0,0.3789489,0,0,0,0,0,1,0,0,1,0,1,1
62864.2,0,0,0,0,0.5526316,0.5789474,0.3333333,0.7,0,0,0,0.5175145,0.3789489,0.6685813,0,1,0,0,0,1,0,0,1,0,0,0,0
96724.2,0,0.1933862,0,0,0.3157895,0.368421,0.3333333,0,0,0,0,0,0.6685813,0.6685813,0.3789489,1,0,0,0,0,1,0,1,0,0,0,0
1968.2,0,0,0,0,0.1842105,0.368421,0.3333333,0,0,0,0,0,0.3789489,0.3789489,0,1,0,0,0,0,1,0,1,0,0,0,0
8530.2,0,0,0,0,0.2105263,0.2631579,0.6666667,0,0,0,0,0,1,0.3789489,0.1435956,0,0,0,0,0,0,1,0,1,0,1,0
71072.2,0,0,0.1933862,0,0.2105263,0.7368421,0.5333333,0.2,1,0,0,0.2231147,0.6685813,0.1435956,0.3789489,1,0,0,0,0,1,0,0,1,0,0,0
35509.1,0,0,0,0,0.2894737,0.1578947,0.3333333,0,0,0,0,0.1115573,0.6685813,0.3789489,0.1435956,1,0,1,0,0,0,0,0,1,0,1,1
25087.1,0,0,0,0,0.4736842,0.2105263,0.3333333,0,0,1,0,0.2943998,0.6685813,0.3789489,0.1435956,1,0,0,1,0,0,0,0,1,0,0,1
14883.2,0,0,0,0,0.4210526,0.2631579,0.3333333,0,1,0,0,0.2231147,0.3789489,0.3789489,0.1435956,0,0,0,1,1,0,0,0,1,0,1,1
7815.2,0,0,0,0,0.5,0.4736842,0.6666667,0,1,0,0,0.4059572,0.6685813,0,1,0,0,0,1,0,0,0,0,1,0,1,1
4920.2,0,0,0,0,0.3157895,0,0.3333333,0.8,0,0,1,0.6309683,0.3789489,0.1435956,0.1435956,0,0,0,0,1,0,0,0,0,1,1,0
15498.2,0,0,0,0,0.5526316,0.2105263,0.5333333,0,0,0,0,0,0.3789489,0.3789489,0,0,0,0,0,1,0,0,0,1,0,1,1
6994.2,0,0,0,0,0.3947368,0.3157895,0.5333333,0.3,0,0,1,0.6309683,0.1435956,0.3789489,0.3789489,0,0,0,0,1,0,0,1,0,0,1,0
75000.2,0,0.1933862,0,1,0.2105263,0.4736842,0.5333333,0,0,0,1,0.4059572,0.1435956,0.3789489,0.1435956,1,0,0,1,1,0,0,1,0,0,1,0
26203.2,0.1933862,0,0,0,0.4736842,0.368421,1,0.5,0,0,1,0.1115573,0.3789489,0.1435956,0.3789489,0,0,0,0,1,0,0,0,0,0,0,0
1935.6,0,0,0,0,0.2368421,0.1052632,0.3333333,0,0,0,1,0,1,0.1435956,0.1435956,0,0,0,0,0,1,0,0,1,0,1,1
998.5,0,0,0.3867724,1,0.3421053,0.1052632,0.3333333,0,1,0,0,0.2943998,0.1435956,0,0.6685813,1,0,0,0,1,0,0,0,1,0,1,0
62454.2,0.3867724,0.669503,0,0,0.5263158,0.4210526,0.6666667,0,1,0,0,0.2943998,0.6685813,1,0.3789489,0,0,0,0,1,0,0,1,0,0,0,1
73030.2,0,0,0,0,0.3421053,0.368421,0.5333333,0,0,0,1,0.1115573,0.6685813,0.3789489,0.1435956,1,0,0,0,0,1,0,0,0,0,0,0
8504.2,0,0,0,0,0.3157895,0.1052632,0.8666667,0,1,0,1,0.1115573,0.3789489,0.3789489,0.3789489,0,0,0,0,0,1,0,0,1,0,1,0
52672.1,0,0,0,0,0.4736842,0.4210526,0.6666667,0.3,0,0,1,0.519411,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0
12043.2,0,0,0,0,0.1052632,0.5263158,0.3333333,0,1,0,0,0,0.6685813,0.3789489,0.1435956,1,0,0,0,0,0,1,0,0,1,1,0
28238.2,0,0,0,0,0.4473684,0.3157895,0.6666667,0,0,0,0,0.2943998,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
64841.2,0,0.1933862,0,0,0.2368421,0.2105263,0.3333333,0,0,0,0,0.1115573,1,0,0.1435956,1,0,0,0,0,0,1,0,1,0,1,1
99791.2,0,1,0,1,0.2105263,0.368421,0.3333333,0,0,0,0,0.4059572,0.3789489,1,0.3789489,0,0,0,0,1,0,0,0,1,0,1,0
51525.2,0,0,0,0,0.5,0.2105263,0.5333333,0,0,0,0,0.2943998,0.3789489,0,0.1435956,0,0,0,0,0,1,0,1,0,0,0,1
766.4,0,0.669503,0,1,0.1842105,0.2631579,0.3333333,0,1,0,0,0,0.3789489,0,0,0,0,0,0,0,1,0,1,0,0,0,0
453.6,0.669503,0,0.1933862,0,0.2105263,0.5789474,0,0.8,1,0,0,0.8884427,0.6685813,0,0.6685813,0,0,0,0,0,1,0,1,0,0,1,1
3538.4,0,0,0,0,0.2368421,0.2105263,0.3333333,0.5,1,0,0,0.1115573,0.6685813,0.6685813,0,1,0,0,1,0,0,0,0,0,1,1,1
136973.2,0,0.1933862,0,0,0.3947368,0.4736842,0.6666667,0.5,0,0.5,0,0.1115573,0.1435956,0.3789489,0,1,0,0,0,0,1,0,1,0,0,0,0
61940.2,0,0.3867724,0,0,0.5,0.7368421,1,0.2,0,0,0,0.4059572,0.1435956,0.3789489,0.1435956,1,0,0,0,1,0,0,1,0,0,0,1
91209.2,0,0,0,0,0.2631579,0.368421,0.6666667,0,0,0,1,0.2943998,0.3789489,0.1435956,0.1435956,0,0,0,0,0,1,0,1,0,0,0,0
46590.1,0,0.1933862,0,0,0.2894737,0.2105263,0.6666667,0.8,0,0,0,0.8884427,0.6685813,0.6685813,0.1435956,0,0,0,1,1,0,0,0,0,0,0,0
54053.2,0,0,0,0,0.4210526,0.3157895,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
30233.2,0,0,0,0,0.2105263,0.1052632,0.5333333,0,0,0,0,0,1,0.6685813,0,0,0,0,0,1,0,0,1,0,0,0,1
92380.2,0,0,0,0,0.2368421,0.3157895,0.8,0,0,0,0,0.1115573,0.6685813,0.1435956,0.1435956,0,0,0,0,1,0,0,1,0,0,0,0
4991.2,0,0,0,0,0.3157895,0.1052632,0.4666667,0,0,0.5,0,0,0.3789489,0.3789489,0.3789489,0,0,0,0,1,0,0,0,1,0,1,0
301.6,0,0,0.1933862,0,0.2368421,0.4210526,0.3333333,0,0,0,0,0.1115573,0.1435956,0.3789489,0.6685813,1,0,0,0,0,0,1,1,0,0,1,0
69965.2,0,0.1933862,0,0,0.2105263,0.3157895,0.3333333,0,1,0,0,0.2943998,0.6685813,0,0.6685813,0,0,0,0,0,0,1,1,0,0,0,0
53772.2,0.1933862,0,0,0,0.2368421,0.368421,0.5333333,0.3,0,0,1,0.6309683,0.1435956,0.3789489,0.3789489,0,0,0,0,1,0,0,1,0,0,0,0
50422.2,0,0,0.1933862,0,0.5789474,0.4736842,0.6666667,0.3,1,1,0,0.8884427,0,0,0.1435956,1,0,0,1,0,0,0,0,1,0,1,1
1469.2,0,0.1933862,0,0,0.2368421,0.5789474,0.5333333,0,0,0,0,0.2943998,0,0.1435956,0.1435956,0,0,0,0,0,0,1,1,0,0,0,0
461.6,0,0,0,0,0.1315789,0.368421,0.3333333,0,1,0,1,0.1115573,1,0.3789489,0.3789489,0,0,0,0,1,0,0,1,0,0,1,1
99875.2,0,0,0,0,0.2368421,0.4210526,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2361.5,0.1933862,0.1933862,0.3867724,0,0.2894737,0.1578947,0.6666667,0.5,0,0,1,0.4059572,0.3789489,0.1435956,0,0,0,0,1,0,0,0,0,1,0,1,0
104602.2,0,0,0,0,0.3157895,0.7894737,0.3333333,0,0,0.5,0,0.1115573,0.1435956,0.3789489,0.3789489,1,0,0,1,0,0,0,1,0,0,1,0
52438.2,0,0,0,0,0.6578947,0.2105263,0.5333333,0,0,0,0,0.2231147,0.1435956,0,0.3789489,0,0,0,0,1,0,0,0,0,1,1,1
10252.2,0,0,0,0,0.3421053,0.5789474,0.8,0.7,0,0,0,0.334672,0.3789489,0.6685813,0.3789489,0,0,0,0,0,1,0,1,0,0,1,1
72132.2,0,0.3867724,0,0,0.3421053,0.7894737,0.6666667,1,1,0,0,0.7425257,0.6685813,0,0.1435956,0,0,0,0,1,0,0,1,0,0,0,0
1268.4,0,0,0,0,0.1315789,0,0.5333333,0,0,0,0,0.1115573,0.3789489,0.3789489,0.1435956,0,0,0,0,0,1,0,0,0,1,1,0
64877.2,0,0.669503,0,0,0.2105263,0.4736842,0.3333333,0,1,0,0,0.2231147,0.3789489,0.1435956,0.3789489,0,0,0,0,0,1,0,1,0,0,0,0
25949.1,0,0,0,0,0.2894737,0.3157895,0.3333333,0,0,0,0,0.2943998,0.3789489,0,0,1,0,0,0,1,0,0,1,0,0,1,1
10458.1,0,0,0.1933862,1,0.2894737,0.1578947,0.3333333,0.5,1,0,1,0.2943998,0.3789489,0.3789489,0.1435956,0,0,0,0,1,0,0,0,0,1,1,0
1281.5,0,0.669503,0,0,0.3947368,0.4736842,0.5333333,0,0,0,0,0.2943998,0.1435956,0.3789489,0.1435956,0,0,0,0,0,0,1,1,0,0,0,0
29964.2,0,0,0,0,0.2105263,0.4210526,0,0,0,0,0,0.2231147,0.6685813,0.3789489,0.1435956,0,0,0,0,0,0,1,1,0,0,0,0
6675.2,0,0,0,0,0.2631579,0.4736842,0.7333333,0.3,0,0,1,0.7768853,0,0.6685813,0,0,0,0,1,0,0,0,1,0,0,1,1
33435.1,0,1,0,0,0.4210526,0.3157895,0.7333333,1,1,0,0,0.8884427,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
96553.2,1,0,0.1933862,0,0.3421053,0.4210526,0.5333333,0.5,0,0.5,0,0,1,0.1435956,0,0,0,0,0,1,0,0,0,1,0,0,0
92695.2,0,0,0,0,0.2368421,0.5263158,0,0,0,0,0,0.1115573,0.6685813,0.1435956,0.1435956,1,0,0,0,0,1,0,0,1,0,0,1
3717.6,0,0,0.1933862,0,0.4736842,0.3157895,0.7333333,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
71915.2,0,0,0,0,0.1578947,0.4210526,0.5333333,0,1,0,0,0.2231147,0.1435956,0.6685813,0.3789489,0,0,0,0,0,1,0,1,0,0,0,0
60.5,0,0,0,0,0.4473684,0.6315789,0.5333333,0,1,0,0,0.2943998,0.3789489,0.6685813,0.1435956,0,0,1,0,0,0,0,1,0,0,1,1
18746.2,0.1933862,0,0,0,0.0789474,0.4736842,0.3333333,0,0,0,0,0,0.3789489,0.3789489,0,1,0,0,0,0,0,1,0,1,0,0,0
4134.2,0,0,0,0,0.3157895,0.1052632,0.3333333,0,0,0,0,0.2943998,0.6685813,0.1435956,0.1435956,0,0,0,1,0,0,0,0,0,1,1,0
24374.2,0,0,0,0,0.5263158,0.368421,0.6666667,0.3,0,0,0,0.6309683,0.6685813,0,0.1435956,1,0,0,1,1,0,0,0,0,0,0,0
18936.2,0,0,0,0,0.1052632,0.3157895,0.3333333,0,1,0,0,0,0.6685813,1,0.6685813,1,0,0,0,0,1,0,0,1,0,0,1
9420.2,0,0,0,0,0.2105263,0.1052632,0.3333333,0,0,0,0,0.1115573,0.3789489,0.3789489,0.1435956,1,0,0,0,1,0,0,0,0,1,1,0
63836.2,0,0,0,0,0.2631579,0,0,0,0,0,1,0.1115573,0.3789489,0.3789489,0,1,0,0,1,0,0,0,0,1,0,1,0
14652.2,0,0,0,0,0.2368421,0.1052632,0,0,0,0,0,0,0.6685813,0.6685813,0.1435956,0,0,0,0,1,0,0,0,0,1,1,1
2034.5,0.1933862,0,0.1933862,0,0.6578947,0.3157895,0.7333333,0.8,0,0,0,0.7768853,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1
4461.1,0,0,0.1933862,0,0.3947368,0.1052632,0,0,1,0,1,0,0.3789489,0.6685813,0.1435956,1,0,0,0,0,1,0,0,1,0,1,1
29331.2,0.1933862,0.1933862,0,0,0.4473684,0.6315789,0.5333333,0,1,0.5,0,0.1115573,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
3433.2,0,0.3867724,0,0,0.1052632,0.2105263,0.3333333,0,0,0,0,0.2943998,0.6685813,0.1435956,0.1435956,1,0,0,0,1,0,0,0,1,0,0,1
6537.2,0,0,0,0,0.2631579,0.2105263,0.5333333,0,0,0,0,0.2943998,1,0.3789489,0.3789489,1,0,0,0,0,0,1,0,1,0,0,0
65336.2,0,0.3867724,0,0,0.1315789,0.5789474,0.3333333,0.2,1,0,0,0.5175145,0.6685813,0.1435956,0.1435956,1,0,0,0,0,0,1,0,1,0,0,0
101509.1,0,0,0,0,0.2631579,0.2105263,0.7333333,0.8,1,0,1,0.8884427,1,0.3789489,0,0,0,0,0,0,1,0,0,1,0,1,0
84846.2,0,0,1,0,0.5526316,0.4210526,0.3333333,0,0,0,0,0.1115573,0.3789489,0.1435956,0.1435956,0,0,0,1,0,0,0,0,1,0,1,1
103561.2,0.669503,0.3867724,0,0,0.1842105,0.368421,0.3333333,0,0,0,0,0.1115573,0.3789489,0.6685813,0,0,0,0,0,0,1,0,0,0,0,0,0
52361.2,0,0.3867724,0,0,0.3947368,0.3157895,0.6666667,0.5,1,0,1,0.4059572,0.3789489,0.6685813,0,0,0,0,1,0,0,0,1,0,0,0,0
104746.2,1,0.1933862,0,0,0.368421,0.8947368,0.8666667,1,0,0,0,0.6309683,0.1435956,0.1435956,0.1435956,0,0,0,1,1,0,0,1,0,0,0,0
102859.2,0,0.669503,0,0,0.2368421,0.4736842,0.5333333,0.5,1,0,0,0.2943998,0.3789489,0,0,0,0,0,1,0,0,0,1,0,0,1,0
335.6,0.3867724,0.1933862,0,0,0.6052631,0.6842105,0,0.5,0,0,0,0,0.1435956,0.3789489,0.1435956,1,0,0,1,0,0,0,1,0,0,1,1
4427.4,0.669503,0,0.3867724,0,0.3421053,0.4210526,0.3333333,0,0,1,0,0,1,0.6685813,0.6685813,1,0,1,0,0,0,0,0,1,0,1,1
65360.2,0,0.1933862,0,0,0.3157895,0.0526316,0.3333333,0,0,0,0,0.1115573,0.3789489,0.3789489,0.1435956,1,0,0,0,1,0,0,1,0,0,1,0
40050.2,0,0,0,0,0.5263158,0.6315789,0.7333333,0,1,0,0,0.2943998,0.6685813,0.1435956,0.6685813,1,0,0,0,1,0,0,0,1,0,1,1
6494.2,0,0,0,0,0.4210526,0.2631579,0.6666667,0,0,1,0,0.2943998,0.3789489,0.3789489,1,0,0,0,1,0,0,0,1,0,0,1,1
62918.2,0,0,0,0,0.4210526,0.6842105,0.3333333,0,0,0,0,0.1115573,0.6685813,0.3789489,0.3789489,1,0,0,1,0,0,0,1,0,0,1,1
98267.2,0,1,0,1,0.2894737,0.4736842,0.3333333,0.5,0,0,0,0.2231147,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
34503.2,0,0.3867724,0,0,0.4210526,0.7894737,0.7333333,0.5,1,0,0,0.7425257,0.1435956,0.1435956,0.1435956,0,0,0,0,0,1,0,1,0,0,0,1
52214.2,0,0.1933862,0,0,0.1842105,0.4736842,0.3333333,0.5,0,0,0,0.2231147,0,0.1435956,0.3789489,0,0,0,0,0,1,0,1,0,0,0,0
66150.2,0,0.1933862,0,0,0.3421053,0.6842105,0.8666667,0.3,0,0,0,0.519411,0.6685813,0.6685813,0.1435956,0,0,0,1,1,0,0,1,0,0,0,0
6736.2,0,0,0.1933862,0,0.2105263,0.2105263,0,0,0,0,1,0.1115573,1,0.3789489,0,0,0,0,1,1,0,0,0,1,0,1,0
2395.4,0.1933862,0,0.1933862,0,0.2368421,0.4736842,0.5333333,0.8,0,0,1,0.8884427,0,0.1435956,0.1435956,0,0,0,1,1,0,0,0,0,1,1,1
103603.2,0,0,0,0,0.5263158,0.5263158,0.6666667,0.2,0,0.5,0,0.2231147,0.1435956,0.3789489,0.3789489,0,0,0,1,1,0,0,0,1,0,0,0
7053.6,0,0,1,1,0.8157895,0.4736842,0,0,1,0.5,0,0.4059572,0.1435956,0,1,1,0,0,1,1,0,0,0,1,0,1,1
5494.2,0,0,0,0,0.1315789,0.1052632,0,0,0,0,0,0.1115573,0.6685813,0.3789489,0.3789489,0,0,0,0,0,0,1,0,1,0,0,0
4358.2,0,0,0.669503,0,0.2105263,0.2631579,0.3333333,0,0,0,0,0.2231147,0.3789489,0.3789489,0,0,0,0,0,0,1,0,0,1,0,1,0
